Year,113 Cause Name,Cause Name,State,Deaths,Age-adjusted Death Rate
2013,Malignant neoplasms (C00-C97),Cancer,Oregon,10801,190.4
2013,All causes (A00-Y89),All causes,Oregon,6259,184.1
2013,Alzheimer disease (G30),Alzheimer’s disease,Oregon,6835,81.5
2013,All causes (A00-Y89),All causes,Oregon,13359,176.9
2013,Malignant neoplasms (C00-C97),Cancer,Oregon,8109,170.4
2013,"Intentional self-harm (X60-X84,Y87.0)",Suicide,Oregon,2311,71.9
2013,"Nephritis (N00-N07,N17-N19)",Kidney disease,Oregon,2676,92.3
2013,"Nephritis (N00-N07,N17-N19)",Kidney disease,Oregon,3811,90.6
2014,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Oregon,3569,77
2014,Diabetes mellitus (E10-E14),Diabetes,Oregon,2671,107.2
2014,Cerebrovascular diseases (I60-I69),Stroke,Oregon,3267,61
2014,Malignant neoplasms (C00-C97),Cancer,Oregon,9716,156.2
2014,Cerebrovascular diseases (I60-I69),Stroke,Oregon,3313,92
2014,Alzheimer disease (G30),Alzheimer’s disease,Oregon,4584,104.7
2014,Alzheimer disease (G30),Alzheimer’s disease,Oregon,6055,79.5
2014,Chronic lower respiratory diseases (J40-J47),CLRD,Oregon,3361,79
2014,"Nephritis (N00-N07,N17-N19)",Kidney disease,Oregon,5012,96.6
2014,Alzheimer disease (G30),Alzheimer’s disease,Oregon,4097,78.1
2014,"Intentional self-harm (X60-X84,Y87.0)",Suicide,Oregon,1751,69.5
2015,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Oregon,4621,134.8
2015,Diabetes mellitus (E10-E14),Diabetes,Oregon,3782,90
2015,"Nephritis (N00-N07,N17-N19)",Kidney disease,Oregon,1720,84.1
2015,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Oregon,2267,193.5
2015,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Oregon,5953,84.8
2015,Chronic lower respiratory diseases (J40-J47),CLRD,Oregon,3733,88.4
2015,"Nephritis (N00-N07,N17-N19)",Kidney disease,Oregon,3872,81.5
2015,"Nephritis (N00-N07,N17-N19)",Kidney disease,Oregon,3731,91.9
2015,Chronic lower respiratory diseases (J40-J47),CLRD,Oregon,3406,81.6
2015,All causes (A00-Y89),All causes,Oregon,10730,190.8
2016,Cerebrovascular diseases (I60-I69),Stroke,Oregon,4235,103.4
2016,"Nephritis (N00-N07,N17-N19)",Kidney disease,Oregon,3064,99.8
2016,"Intentional self-harm (X60-X84,Y87.0)",Suicide,Oregon,1399,101.1
2016,Cerebrovascular diseases (I60-I69),Stroke,Oregon,5077,69.7
2016,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Oregon,4127,137.8
2016,"Intentional self-harm (X60-X84,Y87.0)",Suicide,Oregon,4701,76.2
2016,All causes (A00-Y89),All causes,Oregon,5634,169.2
2016,"Nephritis (N00-N07,N17-N19)",Kidney disease,Oregon,5517,80.5
2016,Malignant neoplasms (C00-C97),Cancer,Oregon,5911,122.2
2016,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Oregon,7823,180.4
2016,Malignant neoplasms (C00-C97),Cancer,Oregon,8837,127.5
2016,Chronic lower respiratory diseases (J40-J47),CLRD,Oregon,4104,83.3
2016,"Nephritis (N00-N07,N17-N19)",Kidney disease,Oregon,3294,74.2
2016,Malignant neoplasms (C00-C97),Cancer,Oregon,8137,151.1
2016,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Oregon,7435,228.4
2016,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Oregon,3983,85.5
2016,"Intentional self-harm (X60-X84,Y87.0)",Suicide,Oregon,3217,79.5
2016,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Oregon,6810,105.4
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Oregon,4970,73.3
2017,Cerebrovascular diseases (I60-I69),Stroke,Oregon,7597,69
2017,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Oregon,4094,118.6
2017,"Nephritis (N00-N07,N17-N19)",Kidney disease,Oregon,5966,62.3
2017,Alzheimer disease (G30),Alzheimer’s disease,Oregon,2141,81.4
2017,"Nephritis (N00-N07,N17-N19)",Kidney disease,Oregon,3221,73.2
2017,Cerebrovascular diseases (I60-I69),Stroke,Oregon,7631,107.7
2017,Diabetes mellitus (E10-E14),Diabetes,Oregon,4617,80.3
2017,Alzheimer disease (G30),Alzheimer’s disease,Oregon,3639,120.4
2017,Alzheimer disease (G30),Alzheimer’s disease,Oregon,6259,107.8
2017,"Nephritis (N00-N07,N17-N19)",Kidney disease,Oregon,3304,91.1
2017,Malignant neoplasms (C00-C97),Cancer,Oregon,10901,151.6
1999,Diabetes mellitus (E10-E14),Diabetes,Pennsylvania,41141,118.4
1999,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Pennsylvania,19493,122.8
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Pennsylvania,10571,83.1
1999,Cerebrovascular diseases (I60-I69),Stroke,Pennsylvania,18588,88.7
1999,"Intentional self-harm (X60-X84,Y87.0)",Suicide,Pennsylvania,10360,93.7
1999,Chronic lower respiratory diseases (J40-J47),CLRD,Pennsylvania,18528,102.6
1999,Diabetes mellitus (E10-E14),Diabetes,Pennsylvania,36395,108.1
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Pennsylvania,16562,103.2
1999,"Nephritis (N00-N07,N17-N19)",Kidney disease,Pennsylvania,12138,72.1
1999,Cerebrovascular diseases (I60-I69),Stroke,Pennsylvania,19697,97.3
1999,Malignant neoplasms (C00-C97),Cancer,Pennsylvania,18761,211.1
1999,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Pennsylvania,35535,118.5
1999,Diabetes mellitus (E10-E14),Diabetes,Pennsylvania,11147,151.8
2000,Cerebrovascular diseases (I60-I69),Stroke,Pennsylvania,13087,116.8
2000,"Intentional self-harm (X60-X84,Y87.0)",Suicide,Pennsylvania,7426,87
2000,All causes (A00-Y89),All causes,Pennsylvania,34627,208.2
2000,All causes (A00-Y89),All causes,Pennsylvania,24617,243.9
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Pennsylvania,14779,118.3
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Pennsylvania,11940,74
2000,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Pennsylvania,17838,193.1
2000,Cerebrovascular diseases (I60-I69),Stroke,Pennsylvania,18659,84.3
2001,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Pennsylvania,12267,103
2001,Cerebrovascular diseases (I60-I69),Stroke,Pennsylvania,12065,101.7
2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Pennsylvania,18147,190.9
2001,Diabetes mellitus (E10-E14),Diabetes,Pennsylvania,21207,89.4
2001,Cerebrovascular diseases (I60-I69),Stroke,Pennsylvania,11473,92.8
2001,Alzheimer disease (G30),Alzheimer’s disease,Pennsylvania,12601,113.3
2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Pennsylvania,12669,216.5
2001,Diabetes mellitus (E10-E14),Diabetes,Pennsylvania,10769,70.3
2001,All causes (A00-Y89),All causes,Pennsylvania,16697,191.7
2001,Alzheimer disease (G30),Alzheimer’s disease,Pennsylvania,9257,116.9
2001,"Nephritis (N00-N07,N17-N19)",Kidney disease,Pennsylvania,14546,111.3
2002,Malignant neoplasms (C00-C97),Cancer,Pennsylvania,34697,161.9
2002,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Pennsylvania,26298,130.3
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Pennsylvania,23428,80.1
2002,Malignant neoplasms (C00-C97),Cancer,Pennsylvania,31503,202.6
2002,Diabetes mellitus (E10-E14),Diabetes,Pennsylvania,34391,96.8
2002,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Pennsylvania,48881,179.2
2002,All causes (A00-Y89),All causes,Pennsylvania,45406,254.1
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Pennsylvania,13361,94.4
2002,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Pennsylvania,39638,199.5
2002,Alzheimer disease (G30),Alzheimer’s disease,Pennsylvania,23444,116
2002,All causes (A00-Y89),All causes,Pennsylvania,47007,279.7
2003,Malignant neoplasms (C00-C97),Cancer,Pennsylvania,45417,195.6
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Pennsylvania,8704,87.2
2003,"Intentional self-harm (X60-X84,Y87.0)",Suicide,Pennsylvania,9814,86.7
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Pennsylvania,23635,181.4
2003,Malignant neoplasms (C00-C97),Cancer,Pennsylvania,13982,140
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Pennsylvania,23177,249.9
2003,Malignant neoplasms (C00-C97),Cancer,Pennsylvania,31091,198.4
2003,Malignant neoplasms (C00-C97),Cancer,Pennsylvania,23487,150.7
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Pennsylvania,14977,101.3
2003,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Pennsylvania,17975,169.7
2003,Malignant neoplasms (C00-C97),Cancer,Pennsylvania,45908,187.1
2003,"Nephritis (N00-N07,N17-N19)",Kidney disease,Pennsylvania,9935,110
2004,"Intentional self-harm (X60-X84,Y87.0)",Suicide,Pennsylvania,8053,82.1
2004,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Pennsylvania,21389,146.8
2004,Malignant neoplasms (C00-C97),Cancer,Pennsylvania,27199,206.2
2004,"Nephritis (N00-N07,N17-N19)",Kidney disease,Pennsylvania,12180,81.7
2004,Chronic lower respiratory diseases (J40-J47),CLRD,Pennsylvania,11653,99.4
2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Pennsylvania,23574,238.8
2005,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Pennsylvania,11181,89.4
2005,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Pennsylvania,7616,77.8
2005,Chronic lower respiratory diseases (J40-J47),CLRD,Pennsylvania,11226,112.3
2005,Alzheimer disease (G30),Alzheimer’s disease,Pennsylvania,14407,80.8
2005,Alzheimer disease (G30),Alzheimer’s disease,Pennsylvania,13886,103.2
2005,Alzheimer disease (G30),Alzheimer’s disease,Pennsylvania,7455,112.4
2005,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Pennsylvania,18633,195.3
2005,Cerebrovascular diseases (I60-I69),Stroke,Pennsylvania,19950,81.2
2005,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Pennsylvania,15402,76.8
2005,All causes (A00-Y89),All causes,Pennsylvania,8113,220.4
2005,Alzheimer disease (G30),Alzheimer’s disease,Pennsylvania,17092,117.4
2005,Alzheimer disease (G30),Alzheimer’s disease,Pennsylvania,19545,113.6
2005,All causes (A00-Y89),All causes,Pennsylvania,37917,278
2005,Alzheimer disease (G30),Alzheimer’s disease,Pennsylvania,14110,130.2
2005,Diabetes mellitus (E10-E14),Diabetes,Pennsylvania,18459,120.4
2005,Alzheimer disease (G30),Alzheimer’s disease,Pennsylvania,13549,145
2005,"Intentional self-harm (X60-X84,Y87.0)",Suicide,Pennsylvania,17412,85.1
2005,Malignant neoplasms (C00-C97),Cancer,Pennsylvania,26897,271
2005,Chronic lower respiratory diseases (J40-J47),CLRD,Pennsylvania,13534,75.1
2006,Chronic lower respiratory diseases (J40-J47),CLRD,Pennsylvania,23921,85.1
2006,Alzheimer disease (G30),Alzheimer’s disease,Pennsylvania,9482,87.8
2006,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Pennsylvania,13742,78.1
2006,Cerebrovascular diseases (I60-I69),Stroke,Pennsylvania,9337,151.5
2006,Cerebrovascular diseases (I60-I69),Stroke,Pennsylvania,8962,101.7
2006,Alzheimer disease (G30),Alzheimer’s disease,Pennsylvania,22695,101.9
2006,Alzheimer disease (G30),Alzheimer’s disease,Pennsylvania,19147,83.4
2006,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Pennsylvania,31262,180.3
2006,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Pennsylvania,29216,132.8
2006,Alzheimer disease (G30),Alzheimer’s disease,Pennsylvania,16278,117.3
2007,Cerebrovascular diseases (I60-I69),Stroke,Pennsylvania,16680,84.2
2007,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Pennsylvania,18790,148.8
2007,Malignant neoplasms (C00-C97),Cancer,Pennsylvania,23330,163.5
2007,Malignant neoplasms (C00-C97),Cancer,Pennsylvania,15130,167.5
2007,"Nephritis (N00-N07,N17-N19)",Kidney disease,Pennsylvania,17917,97
2007,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Pennsylvania,17520,96.9
2007,Alzheimer disease (G30),Alzheimer’s disease,Pennsylvania,21966,98.1
2007,"Nephritis (N00-N07,N17-N19)",Kidney disease,Pennsylvania,9316,95.8
2007,Cerebrovascular diseases (I60-I69),Stroke,Pennsylvania,7908,108.4
2007,All causes (A00-Y89),All causes,Pennsylvania,35693,216.7
2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Pennsylvania,14520,138
2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Pennsylvania,31146,203.7
2008,"Intentional self-harm (X60-X84,Y87.0)",Suicide,Pennsylvania,19097,83
2008,"Intentional self-harm (X60-X84,Y87.0)",Suicide,Pennsylvania,20711,58.7
2008,Malignant neoplasms (C00-C97),Cancer,Pennsylvania,36278,192.1
2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Pennsylvania,26977,157
2008,All causes (A00-Y89),All causes,Pennsylvania,31178,224.8
2008,All causes (A00-Y89),All causes,Pennsylvania,27145,194.1
2008,All causes (A00-Y89),All causes,Pennsylvania,30438,307.2
2008,"Intentional self-harm (X60-X84,Y87.0)",Suicide,Pennsylvania,23469,78.6
2008,"Nephritis (N00-N07,N17-N19)",Kidney disease,Pennsylvania,11249,74.3
2009,"Nephritis (N00-N07,N17-N19)",Kidney disease,Pennsylvania,19114,68.7
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Pennsylvania,28706,173.2
2009,Chronic lower respiratory diseases (J40-J47),CLRD,Pennsylvania,22870,107.6
2009,Chronic lower respiratory diseases (J40-J47),CLRD,Pennsylvania,21489,116
2010,Chronic lower respiratory diseases (J40-J47),CLRD,Pennsylvania,5880,85.7
2010,Cerebrovascular diseases (I60-I69),Stroke,Pennsylvania,20400,82.2
2010,Diabetes mellitus (E10-E14),Diabetes,Pennsylvania,20403,105
2010,All causes (A00-Y89),All causes,Pennsylvania,24888,228.1
2010,Cerebrovascular diseases (I60-I69),Stroke,Pennsylvania,11324,89.5
2010,Cerebrovascular diseases (I60-I69),Stroke,Pennsylvania,22936,88.4
2010,Cerebrovascular diseases (I60-I69),Stroke,Pennsylvania,13172,113.6
2010,All causes (A00-Y89),All causes,Pennsylvania,24724,185
2010,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Pennsylvania,14495,112.5
2010,"Intentional self-harm (X60-X84,Y87.0)",Suicide,Pennsylvania,12386,79.8
2010,Malignant neoplasms (C00-C97),Cancer,Pennsylvania,29655,158
2010,Chronic lower respiratory diseases (J40-J47),CLRD,Pennsylvania,9146,83.8
2011,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Pennsylvania,26128,115.3
2011,"Intentional self-harm (X60-X84,Y87.0)",Suicide,Pennsylvania,17309,71.1
2011,Chronic lower respiratory diseases (J40-J47),CLRD,Pennsylvania,9496,98.3
2011,Malignant neoplasms (C00-C97),Cancer,Pennsylvania,28145,178.8
2011,Cerebrovascular diseases (I60-I69),Stroke,Pennsylvania,27339,106.1
2011,Cerebrovascular diseases (I60-I69),Stroke,Pennsylvania,11171,137.6
2011,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Pennsylvania,17763,111.4
2012,Diabetes mellitus (E10-E14),Diabetes,Pennsylvania,17437,92
2012,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Pennsylvania,15441,85
2012,Chronic lower respiratory diseases (J40-J47),CLRD,Pennsylvania,19665,119.4
2012,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Pennsylvania,18463,139.8
2012,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Pennsylvania,28308,183.9
2012,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Pennsylvania,17733,97.7
2012,Malignant neoplasms (C00-C97),Cancer,Pennsylvania,38439,164.7
2012,All causes (A00-Y89),All causes,Pennsylvania,52442,169.8
2012,Malignant neoplasms (C00-C97),Cancer,Pennsylvania,17634,118.9
2012,All causes (A00-Y89),All causes,Pennsylvania,38377,225.1
2013,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Pennsylvania,18853,112.4
2013,"Intentional self-harm (X60-X84,Y87.0)",Suicide,Pennsylvania,11052,67.3
2013,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Pennsylvania,25565,120.9
2013,Cerebrovascular diseases (I60-I69),Stroke,Pennsylvania,14004,90.3
2013,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Pennsylvania,27740,173.3
2013,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Pennsylvania,14412,81.2
2013,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Pennsylvania,16794,76.6
2013,Malignant neoplasms (C00-C97),Cancer,Pennsylvania,50776,155.3
2013,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Pennsylvania,7526,122
2013,"Nephritis (N00-N07,N17-N19)",Kidney disease,Pennsylvania,10866,66.9
2014,Diabetes mellitus (E10-E14),Diabetes,Pennsylvania,25700,117.1
2014,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Pennsylvania,15097,83
2014,Cerebrovascular diseases (I60-I69),Stroke,Pennsylvania,9681,96.8
2014,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Pennsylvania,16334,103.4
2014,All causes (A00-Y89),All causes,Pennsylvania,19035,173.1
2014,"Nephritis (N00-N07,N17-N19)",Kidney disease,Pennsylvania,13662,78.1
2014,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Pennsylvania,20956,161.5
2014,"Intentional self-harm (X60-X84,Y87.0)",Suicide,Pennsylvania,15622,79.8
2014,All causes (A00-Y89),All causes,Pennsylvania,23016,164.3
2014,Cerebrovascular diseases (I60-I69),Stroke,Pennsylvania,13931,105.4
2014,"Intentional self-harm (X60-X84,Y87.0)",Suicide,Pennsylvania,16188,73.3
2015,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Pennsylvania,10927,106.4
2015,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Pennsylvania,13439,92.1
2015,All causes (A00-Y89),All causes,Pennsylvania,34352,153.2
2015,Alzheimer disease (G30),Alzheimer’s disease,Pennsylvania,21508,88.9
2015,"Nephritis (N00-N07,N17-N19)",Kidney disease,Pennsylvania,8176,71
2015,All causes (A00-Y89),All causes,Pennsylvania,48676,241.5
2015,Malignant neoplasms (C00-C97),Cancer,Pennsylvania,14112,153.7
2015,Alzheimer disease (G30),Alzheimer’s disease,Pennsylvania,15221,119.7
2015,Malignant neoplasms (C00-C97),Cancer,Pennsylvania,27123,161.3
2015,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Pennsylvania,23128,137.4
2015,Chronic lower respiratory diseases (J40-J47),CLRD,Pennsylvania,16842,101.5
2015,Chronic lower respiratory diseases (J40-J47),CLRD,Pennsylvania,8774,96.5
2015,Diabetes mellitus (E10-E14),Diabetes,Pennsylvania,14528,120.1
2015,All causes (A00-Y89),All causes,Pennsylvania,38955,254.7
2015,Malignant neoplasms (C00-C97),Cancer,Pennsylvania,14101,127.9
2015,"Nephritis (N00-N07,N17-N19)",Kidney disease,Pennsylvania,11689,87.8
2016,Malignant neoplasms (C00-C97),Cancer,Pennsylvania,43571,141.5
2016,Chronic lower respiratory diseases (J40-J47),CLRD,Pennsylvania,12380,65.3
2016,Malignant neoplasms (C00-C97),Cancer,Pennsylvania,13403,134.2
2016,"Intentional self-harm (X60-X84,Y87.0)",Suicide,Pennsylvania,23999,65.8
2016,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Pennsylvania,13690,148.6
2016,Chronic lower respiratory diseases (J40-J47),CLRD,Pennsylvania,6806,88.5
2017,Alzheimer disease (G30),Alzheimer’s disease,Pennsylvania,17547,100
2017,Alzheimer disease (G30),Alzheimer’s disease,Pennsylvania,23351,77.1
2017,Chronic lower respiratory diseases (J40-J47),CLRD,Pennsylvania,30690,105.5
2017,Chronic lower respiratory diseases (J40-J47),CLRD,Pennsylvania,16761,79.4
2017,Chronic lower respiratory diseases (J40-J47),CLRD,Pennsylvania,18688,101.9
2017,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Pennsylvania,24780,101.3
2017,Malignant neoplasms (C00-C97),Cancer,Pennsylvania,42461,207.3
2017,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Pennsylvania,41462,143.7
2017,Malignant neoplasms (C00-C97),Cancer,Pennsylvania,26297,172
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Pennsylvania,15234,86.6
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Pennsylvania,38111,86.1
2017,All causes (A00-Y89),All causes,Pennsylvania,38188,190.6
2017,"Nephritis (N00-N07,N17-N19)",Kidney disease,Pennsylvania,16965,88.1
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Rhode Island,2898,208.8
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Rhode Island,2038,236.9
1999,Chronic lower respiratory diseases (J40-J47),CLRD,Rhode Island,817,94.3
1999,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Rhode Island,828,139.7
1999,Chronic lower respiratory diseases (J40-J47),CLRD,Rhode Island,1085,129.1
1999,Cerebrovascular diseases (I60-I69),Stroke,Rhode Island,1293,113
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Rhode Island,1045,107.1
1999,Malignant neoplasms (C00-C97),Cancer,Rhode Island,2279,169.8
2000,Alzheimer disease (G30),Alzheimer’s disease,Rhode Island,669,124.1
2000,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Rhode Island,1518,200.6
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Rhode Island,692,106.1
2000,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Rhode Island,996,140.4
2000,"Nephritis (N00-N07,N17-N19)",Kidney disease,Rhode Island,888,85.1
2000,Malignant neoplasms (C00-C97),Cancer,Rhode Island,2726,219.7
2000,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Rhode Island,1883,217
2000,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Rhode Island,999,131.2
2000,Chronic lower respiratory diseases (J40-J47),CLRD,Rhode Island,802,84.2
2001,Malignant neoplasms (C00-C97),Cancer,Rhode Island,2516,165.4
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Rhode Island,518,92.3
2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Rhode Island,2121,190
2001,Malignant neoplasms (C00-C97),Cancer,Rhode Island,1701,155.1
2001,Diabetes mellitus (E10-E14),Diabetes,Rhode Island,797,117.7
2001,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Rhode Island,952,103.4
2001,Chronic lower respiratory diseases (J40-J47),CLRD,Rhode Island,1033,76.9
2001,"Nephritis (N00-N07,N17-N19)",Kidney disease,Rhode Island,813,88.7
2001,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Rhode Island,748,138.6
2001,Diabetes mellitus (E10-E14),Diabetes,Rhode Island,1528,143.6
2001,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Rhode Island,816,124.4
2001,Cerebrovascular diseases (I60-I69),Stroke,Rhode Island,1588,111.1
2001,Alzheimer disease (G30),Alzheimer’s disease,Rhode Island,954,100.7
2001,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Rhode Island,2226,128.3
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Rhode Island,763,99.3
2002,"Nephritis (N00-N07,N17-N19)",Kidney disease,Rhode Island,1739,94.1
2002,"Intentional self-harm (X60-X84,Y87.0)",Suicide,Rhode Island,1793,85.9
2002,Cerebrovascular diseases (I60-I69),Stroke,Rhode Island,1987,80.4
2002,Chronic lower respiratory diseases (J40-J47),CLRD,Rhode Island,1237,121.9
2002,Diabetes mellitus (E10-E14),Diabetes,Rhode Island,1211,123.5
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Rhode Island,1522,97.5
2002,"Intentional self-harm (X60-X84,Y87.0)",Suicide,Rhode Island,1695,96.1
2002,Chronic lower respiratory diseases (J40-J47),CLRD,Rhode Island,2055,106.1
2002,Diabetes mellitus (E10-E14),Diabetes,Rhode Island,2658,83.2
2002,"Nephritis (N00-N07,N17-N19)",Kidney disease,Rhode Island,1124,107.9
2003,Diabetes mellitus (E10-E14),Diabetes,Rhode Island,1183,101.8
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Rhode Island,1334,167.6
2003,Malignant neoplasms (C00-C97),Cancer,Rhode Island,1330,264.2
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Rhode Island,1362,116.1
2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Rhode Island,2169,143.8
2004,"Intentional self-harm (X60-X84,Y87.0)",Suicide,Rhode Island,782,80
2004,"Intentional self-harm (X60-X84,Y87.0)",Suicide,Rhode Island,665,77.1
2004,Diabetes mellitus (E10-E14),Diabetes,Rhode Island,851,67.4
2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Rhode Island,2434,186
2004,Alzheimer disease (G30),Alzheimer’s disease,Rhode Island,2262,104.8
2004,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Rhode Island,1304,138.4
2004,Malignant neoplasms (C00-C97),Cancer,Rhode Island,2878,197.2
2004,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Rhode Island,986,87.1
2004,Diabetes mellitus (E10-E14),Diabetes,Rhode Island,1129,131.2
2004,Diabetes mellitus (E10-E14),Diabetes,Rhode Island,1210,102
2004,Cerebrovascular diseases (I60-I69),Stroke,Rhode Island,1334,79.9
2004,All causes (A00-Y89),All causes,Rhode Island,3304,237.7
2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Rhode Island,1669,153.7
2005,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Rhode Island,3422,174.8
2005,Alzheimer disease (G30),Alzheimer’s disease,Rhode Island,1539,83.8
2005,Diabetes mellitus (E10-E14),Diabetes,Rhode Island,713,123.5
2005,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Rhode Island,1681,132.5
2005,Diabetes mellitus (E10-E14),Diabetes,Rhode Island,630,129.9
2005,All causes (A00-Y89),All causes,Rhode Island,1440,226.1
2006,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Rhode Island,2398,94
2006,Alzheimer disease (G30),Alzheimer’s disease,Rhode Island,1569,78.7
2006,Malignant neoplasms (C00-C97),Cancer,Rhode Island,1223,188
2006,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Rhode Island,874,87.9
2006,All causes (A00-Y89),All causes,Rhode Island,2967,223
2006,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Rhode Island,3579,165.9
2006,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Rhode Island,1448,91.9
