Year,113 Cause Name,Cause Name,State,Deaths,Age-adjusted Death Rate
2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,South Dakota,"  1,075",131.6
2007,Malignant neoplasms (C00-C97),Cancer,South Dakota,"  1,243",113.7
2001,All Causes,All causes,South Dakota,"  1,095",132.8
1999,All Causes,All causes,South Dakota,"  1,065",134.9
2014,Alzheimer's disease (G30),Alzheimer's disease,South Dakota,"  1,187",110.6
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,South Dakota,"  1,145",136.7
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,South Dakota,"  1,114",131.5
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,South Dakota,"  1,153",118.2
2003,Chronic lower respiratory diseases (J40-J47),CLRD,South Dakota,"  1,191",131.0
2005,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,South Dakota,"  1,174",128.2
2008,Chronic lower respiratory diseases (J40-J47),CLRD,South Dakota,"  1,054",118.2
2004,Chronic lower respiratory diseases (J40-J47),CLRD,South Dakota,"  1,019",123.0
2002,Alzheimer's disease (G30),Alzheimer's disease,South Dakota,"  1,091",137.1
2010,All Causes,All causes,South Dakota,"  1,141",116.0
2000,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,South Dakota,"  1,217",137.5
2000,Diabetes mellitus (E10-E14),Diabetes,South Dakota,"  1,237",128.1
2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,South Dakota,"  1,156",111.4
2016,Cerebrovascular diseases (I60-I69),Stroke,South Dakota,"  1,286",115.0
2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,South Dakota,"  1,156",132.6
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,South Dakota,"  1,145",123.5
2010,Alzheimer's disease (G30),Alzheimer's disease,South Dakota,"  1,112",111.5
2014,All Causes,All causes,South Dakota,"  1,180",107.3
2001,Diabetes mellitus (E10-E14),Diabetes,South Dakota,"  1,147",131.9
2009,All Causes,All causes,South Dakota,"  1,234",114.9
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,South Dakota,"  1,334",110.9
2011,Diabetes mellitus (E10-E14),Diabetes,South Dakota,"  1,207",117.2
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,South Dakota,"  1,140",122.9
2011,Malignant neoplasms (C00-C97),Cancer,South Dakota,"  1,173",114.0
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,South Dakota,"  1,182",106.7
1999,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,South Dakota,"  1,216",133.5
2009,Cerebrovascular diseases (I60-I69),Stroke,South Dakota,"  1,166",112.9
2017,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,South Dakota,"  1,342",113.2
2010,Diabetes mellitus (E10-E14),Diabetes,South Dakota,"  1,121",113.0
2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,South Dakota,"  1,249",122.1
2003,Malignant neoplasms (C00-C97),Cancer,South Dakota,"  1,250",131.9
2008,All Causes,All causes,South Dakota,"  1,218",121.0
2017,Cerebrovascular diseases (I60-I69),Stroke,South Dakota,"  1,360",117.2
2002,All Causes,All causes,South Dakota,"  1,022",127.8
2002,Malignant neoplasms (C00-C97),Cancer,South Dakota,"  1,134",132.7
2015,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,South Dakota,"  1,157",110.8
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,South Dakota,"  1,174",111.9
2012,All Causes,All causes,South Dakota,"  1,154",115.7
2012,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,South Dakota,"  1,178",112.2
2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,South Dakota,"  1,080",119.1
2013,All Causes,All causes,South Dakota,"  1,151",110.3
2009,Malignant neoplasms (C00-C97),Cancer,South Dakota,    944,112.3
2006,Chronic lower respiratory diseases (J40-J47),CLRD,South Dakota,"  1,092",127.2
1999,Alzheimer's disease (G30),Alzheimer's disease,South Dakota,"  1,160",134.2
2017,Alzheimer's disease (G30),Alzheimer's disease,South Dakota,"  1,269",114.2
2008,Diabetes mellitus (E10-E14),Diabetes,South Dakota,"  1,192",121.1
2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,South Dakota,"  1,184",118.3
2006,Diabetes mellitus (E10-E14),Diabetes,South Dakota,"  1,136",124.0
2008,Cerebrovascular diseases (I60-I69),Stroke,South Dakota,"  1,093",117.1
2009,Diabetes mellitus (E10-E14),Diabetes,South Dakota,"  1,092",115.7
2010,Chronic lower respiratory diseases (J40-J47),CLRD,South Dakota,"  1,143",113.4
2011,Influenza and pneumonia (J09-J18),Influenza and pneumonia,South Dakota,"  1,240",113.3
2014,Malignant neoplasms (C00-C97),Cancer,South Dakota,"  1,252",107.7
2013,Alzheimer's disease (G30),Alzheimer's disease,South Dakota,"  1,069",106.5
2015,Alzheimer's disease (G30),Alzheimer's disease,South Dakota,"  1,212",119.7
2006,Malignant neoplasms (C00-C97),Cancer,South Dakota,"  1,216",124.2
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,South Dakota,"  1,165",134.1
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,South Dakota,"  1,032",118.1
2009,Alzheimer's disease (G30),Alzheimer's disease,South Dakota,"  1,122",120.3
2008,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,South Dakota,"  1,136",113.3
2008,Malignant neoplasms (C00-C97),Cancer,South Dakota,"  1,228",120.9
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,South Dakota,"  1,151",116.8
2007,Chronic lower respiratory diseases (J40-J47),CLRD,South Dakota,"  1,078",126.5
2002,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,South Dakota,"  1,132",133.1
2015,Influenza and pneumonia (J09-J18),Influenza and pneumonia,South Dakota,"  1,174",112.6
2015,All Causes,All causes,South Dakota,"  1,169",114.6
2015,Diabetes mellitus (E10-E14),Diabetes,South Dakota,"  1,167",110.6
2004,Diabetes mellitus (E10-E14),Diabetes,South Dakota,"  1,147",126.3
2000,All Causes,All causes,South Dakota,"  1,068",131.9
2000,Chronic lower respiratory diseases (J40-J47),CLRD,South Dakota,"  1,150",140.5
2000,Malignant neoplasms (C00-C97),Cancer,South Dakota,"  1,125",129.9
2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,South Dakota,"  1,156",133.6
2011,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,South Dakota,"  1,182",116.1
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,South Dakota,"  1,204",106.6
2017,Malignant neoplasms (C00-C97),Cancer,South Dakota,"  1,325",111.3
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,South Dakota,"  1,019",139.4
2007,Diabetes mellitus (E10-E14),Diabetes,South Dakota,"  1,064",117.1
2005,Cerebrovascular diseases (I60-I69),Stroke,South Dakota,"  1,196",121.0
2003,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,South Dakota,"  1,201",135.3
2011,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,South Dakota,"  1,081",110.1
2016,Diabetes mellitus (E10-E14),Diabetes,South Dakota,"  1,190",121.1
2000,Alzheimer's disease (G30),Alzheimer's disease,South Dakota,"  1,154",136.1
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,South Dakota,"  1,128",123.4
2005,Diabetes mellitus (E10-E14),Diabetes,South Dakota,"  1,102",119.4
2017,Chronic lower respiratory diseases (J40-J47),CLRD,South Dakota,"  1,245",111.5
2016,Malignant neoplasms (C00-C97),Cancer,South Dakota,"  1,293",111.7
2001,Alzheimer's disease (G30),Alzheimer's disease,South Dakota,"  1,018",140.7
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,South Dakota,"  1,095",122.3
2009,Chronic lower respiratory diseases (J40-J47),CLRD,South Dakota,"  1,142",114.5
2005,Malignant neoplasms (C00-C97),Cancer,South Dakota,"  1,177",127.4
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,South Dakota,"  1,126",114.8
2001,Cerebrovascular diseases (I60-I69),Stroke,South Dakota,"  1,110",134.2
2005,Influenza and pneumonia (J09-J18),Influenza and pneumonia,South Dakota,"  1,147",126.9
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,South Dakota,"  1,266",113.9
2006,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,South Dakota,"  1,098",123.7
2003,Diabetes mellitus (E10-E14),Diabetes,South Dakota,"  1,190",138.1
2005,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,South Dakota,"  1,105",130.0
2016,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,South Dakota,"  1,249",111.9
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,South Dakota,"  1,202",110.6
2008,Alzheimer's disease (G30),Alzheimer's disease,South Dakota,"  1,195",119.4
2007,Alzheimer's disease (G30),Alzheimer's disease,South Dakota,"  1,094",116.2
2001,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,South Dakota,"  1,178",136.2
1999,Malignant neoplasms (C00-C97),Cancer,South Dakota,"  1,173",134.8
2016,Influenza and pneumonia (J09-J18),Influenza and pneumonia,South Dakota,"  1,243",113.0
2000,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,South Dakota,"  1,164",134.1
2004,Influenza and pneumonia (J09-J18),Influenza and pneumonia,South Dakota,"  1,141",123.8
2012,Malignant neoplasms (C00-C97),Cancer,South Dakota,"  1,142",108.9
2010,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,South Dakota,"  1,118",112.8
2003,Cerebrovascular diseases (I60-I69),Stroke,South Dakota,"  1,209",139.6
2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,South Dakota,"  1,093",119.7
2016,Alzheimer's disease (G30),Alzheimer's disease,South Dakota,"  1,294",108.5
2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,South Dakota,"  1,101",109.9
2014,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,South Dakota,"  1,236",112.2
2016,Chronic lower respiratory diseases (J40-J47),CLRD,South Dakota,"  1,328",107.3
2002,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,South Dakota,"  1,184",139.3
2001,Malignant neoplasms (C00-C97),Cancer,South Dakota,"  1,098",129.3
2015,Cerebrovascular diseases (I60-I69),Stroke,South Dakota,"  1,291",113.0
2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,South Dakota,"  1,092",108.0
2016,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,South Dakota,"  1,359",118.2
2001,Chronic lower respiratory diseases (J40-J47),CLRD,South Dakota,"  1,241",131.0
2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,South Dakota,"  1,185",124.2
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,South Dakota,"  1,267",112.3
1999,Diabetes mellitus (E10-E14),Diabetes,South Dakota,"  1,185",139.1
1999,Chronic lower respiratory diseases (J40-J47),CLRD,South Dakota,"  1,099",135.0
2004,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,South Dakota,"  1,116",128.6
2002,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,South Dakota,"  1,159",134.0
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,South Dakota,"  1,045",122.2
2015,Chronic lower respiratory diseases (J40-J47),CLRD,South Dakota,"  1,267",111.2
2003,Alzheimer's disease (G30),Alzheimer's disease,South Dakota,"  1,194",131.2
2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,South Dakota,"  1,066",137.0
2013,Malignant neoplasms (C00-C97),Cancer,Tennessee,"  9,524",140.9
2002,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Tennessee,"  9,634",165.5
2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Tennessee,"  9,697",153.1
2002,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Tennessee,"  9,423",164.0
2007,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Tennessee,"  9,006",142.9
2017,Malignant neoplasms (C00-C97),Cancer,Tennessee," 11,347",146.4
2001,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Tennessee,"  9,262",158.8
2015,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Tennessee," 10,989",143.4
2017,Cerebrovascular diseases (I60-I69),Stroke,Tennessee," 10,563",138.0
2008,Malignant neoplasms (C00-C97),Cancer,Tennessee,"  8,920",148.3
2017,All Causes,All causes,Tennessee," 10,556",134.8
2006,Alzheimer's disease (G30),Alzheimer's disease,Tennessee," 10,193",154.1
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Tennessee,"  9,843",139.2
2006,Diabetes mellitus (E10-E14),Diabetes,Tennessee,"  8,788",155.5
2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Tennessee,"  9,402",140.7
2011,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Tennessee,"  8,932",134.5
2005,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Tennessee,"  8,700",157.8
2016,Alzheimer's disease (G30),Alzheimer's disease,Tennessee,"  9,812",151.4
2016,Cerebrovascular diseases (I60-I69),Stroke,Tennessee," 11,222",140.8
2001,Cerebrovascular diseases (I60-I69),Stroke,Tennessee,"  8,341",166.0
2017,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Tennessee," 10,723",138.3
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Tennessee,"  9,219",168.0
2004,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Tennessee,"  8,710",153.1
2002,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Tennessee,"  9,677",166.9
2005,Diabetes mellitus (E10-E14),Diabetes,Tennessee,"  9,890",157.6
2000,Alzheimer's disease (G30),Alzheimer's disease,Tennessee,"  9,713",173.8
2015,Chronic lower respiratory diseases (J40-J47),CLRD,Tennessee," 10,423",151.5
2009,Chronic lower respiratory diseases (J40-J47),CLRD,Tennessee,"  9,577",140.5
2015,Cerebrovascular diseases (I60-I69),Stroke,Tennessee," 10,549",139.6
2013,Cerebrovascular diseases (I60-I69),Stroke,Tennessee," 10,668",138.0
2006,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Tennessee,"  9,689",143.6
2016,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Tennessee," 10,112",139.4
2012,Cerebrovascular diseases (I60-I69),Stroke,Tennessee,"  9,138",130.6
2004,Alzheimer's disease (G30),Alzheimer's disease,Tennessee,"  8,690",152.7
2010,Malignant neoplasms (C00-C97),Cancer,Tennessee," 10,060",136.9
2000,Chronic lower respiratory diseases (J40-J47),CLRD,Tennessee," 10,039",157.9
2000,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Tennessee,"  8,928",156.4
2015,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Tennessee," 11,112",147.2
2002,Diabetes mellitus (E10-E14),Diabetes,Tennessee,"  8,737",171.9
2010,Alzheimer's disease (G30),Alzheimer's disease,Tennessee,"  9,183",138.8
2003,Alzheimer's disease (G30),Alzheimer's disease,Tennessee,"  9,162",151.6
2008,Diabetes mellitus (E10-E14),Diabetes,Tennessee,"  8,775",147.2
1999,Diabetes mellitus (E10-E14),Diabetes,Tennessee,"  9,465",171.3
2004,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Tennessee,"  9,633",159.8
2005,Cerebrovascular diseases (I60-I69),Stroke,Tennessee,"  9,890",153.7
2014,Malignant neoplasms (C00-C97),Cancer,Tennessee," 10,090",132.0
2003,Cerebrovascular diseases (I60-I69),Stroke,Tennessee,"  9,382",160.5
2008,Chronic lower respiratory diseases (J40-J47),CLRD,Tennessee,"  9,710",153.9
2006,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Tennessee,"  8,909",149.9
1999,Malignant neoplasms (C00-C97),Cancer,Tennessee,"  9,692",164.9
2011,Chronic lower respiratory diseases (J40-J47),CLRD,Tennessee," 10,439",136.1
2011,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Tennessee,"  9,139",145.8
2001,Chronic lower respiratory diseases (J40-J47),CLRD,Tennessee,"  9,792",163.0
2012,Diabetes mellitus (E10-E14),Diabetes,Tennessee,"  9,550",140.8
2015,All Causes,All causes,Tennessee," 10,138",143.9
2001,Malignant neoplasms (C00-C97),Cancer,Tennessee," 10,325",158.6
2017,Diabetes mellitus (E10-E14),Diabetes,Tennessee," 10,414",143.0
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Tennessee," 10,671",139.6
2014,Diabetes mellitus (E10-E14),Diabetes,Tennessee,"  9,601",133.8
2002,All Causes,All causes,Tennessee,"  9,181",162.5
2007,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Tennessee,"  8,925",153.1
2004,Diabetes mellitus (E10-E14),Diabetes,Tennessee,"  9,339",156.1
2004,Chronic lower respiratory diseases (J40-J47),CLRD,Tennessee,"  9,633",155.2
2014,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Tennessee,"  9,813",138.2
2014,All Causes,All causes,Tennessee,"  9,639",142.9
2011,Cerebrovascular diseases (I60-I69),Stroke,Tennessee,"  9,758",140.8
2000,Diabetes mellitus (E10-E14),Diabetes,Tennessee,"  8,814",162.9
2007,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Tennessee,"  9,110",141.9
2014,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Tennessee,"  9,488",134.3
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Tennessee,"  9,344",142.9
2016,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Tennessee," 10,067",141.0
2014,Chronic lower respiratory diseases (J40-J47),CLRD,Tennessee," 10,409",131.6
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Tennessee,"  9,376",142.3
2009,All Causes,All causes,Tennessee,"  9,007",136.3
2013,Chronic lower respiratory diseases (J40-J47),CLRD,Tennessee," 10,223",137.8
2005,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Tennessee,"  9,187",151.7
2011,Alzheimer's disease (G30),Alzheimer's disease,Tennessee," 10,329",138.8
2000,All Causes,All causes,Tennessee,"  9,796",168.6
2012,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Tennessee,"  9,657",130.5
2010,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Tennessee,"  9,563",143.3
2013,Alzheimer's disease (G30),Alzheimer's disease,Tennessee,"  9,621",137.8
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Tennessee,"  9,273",157.3
2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Tennessee,"  9,572",165.1
2002,Cerebrovascular diseases (I60-I69),Stroke,Tennessee,"  9,477",173.4
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Tennessee,"  9,957",141.5
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Tennessee,"  9,618",154.3
2016,Malignant neoplasms (C00-C97),Cancer,Tennessee," 11,433",142.3
2011,Diabetes mellitus (E10-E14),Diabetes,Tennessee,"  9,576",135.9
2013,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Tennessee,"  9,864",137.5
2000,Cerebrovascular diseases (I60-I69),Stroke,Tennessee," 10,150",166.1
2007,Alzheimer's disease (G30),Alzheimer's disease,Tennessee,"  9,306",146.4
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Tennessee,"  9,877",171.1
2011,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Tennessee,"  9,159",137.2
2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Tennessee," 10,212",134.5
2006,Cerebrovascular diseases (I60-I69),Stroke,Tennessee,"  8,890",146.5
2012,Chronic lower respiratory diseases (J40-J47),CLRD,Tennessee,"  9,262",132.6
2004,Malignant neoplasms (C00-C97),Cancer,Tennessee,"  9,621",150.2
2008,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Tennessee,"  8,701",149.8
2017,Chronic lower respiratory diseases (J40-J47),CLRD,Tennessee,"  9,948",135.3
1999,Alzheimer's disease (G30),Alzheimer's disease,Tennessee,"  9,130",177.6
2003,All Causes,All causes,Tennessee,"  9,393",163.7
2006,Malignant neoplasms (C00-C97),Cancer,Tennessee,"  8,355",144.3
2007,Diabetes mellitus (E10-E14),Diabetes,Tennessee,"  8,817",148.0
2015,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Tennessee," 10,170",136.6
1999,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Tennessee,"  9,765",161.7
2005,Malignant neoplasms (C00-C97),Cancer,Tennessee,"  9,146",163.4
2015,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Tennessee," 10,000",140.1
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Tennessee,"  8,653",139.8
2002,Chronic lower respiratory diseases (J40-J47),CLRD,Tennessee,"  8,574",167.1
2013,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Tennessee,"  8,794",136.6
2012,Alzheimer's disease (G30),Alzheimer's disease,Tennessee,"  9,657",133.3
2003,Diabetes mellitus (E10-E14),Diabetes,Tennessee,"  9,432",156.6
2000,Malignant neoplasms (C00-C97),Cancer,Tennessee,"  9,482",170.3
2012,All Causes,All causes,Tennessee," 10,306",138.0
2005,Alzheimer's disease (G30),Alzheimer's disease,Tennessee,"  9,342",158.4
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Tennessee,"  9,561",168.2
2009,Malignant neoplasms (C00-C97),Cancer,Tennessee,"  9,391",136.2
2002,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Tennessee,"  9,179",175.0
2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Tennessee," 10,015",148.5
2006,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Tennessee,"  8,923",147.3
2006,All Causes,All causes,Tennessee,"  9,447",147.9
2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Tennessee,"  9,162",160.1
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Tennessee,"  9,934",144.8
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Tennessee,"  9,384",159.4
2010,Cerebrovascular diseases (I60-I69),Stroke,Tennessee,"  8,896",143.9
2007,Chronic lower respiratory diseases (J40-J47),CLRD,Tennessee,"  9,552",150.9
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Tennessee,"  9,466",148.4
2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Tennessee,"  9,348",141.6
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Tennessee," 10,514",135.8
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Tennessee," 10,757",139.9
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Tennessee,"  9,119",157.9
2006,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Tennessee,"  8,914",149.8
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Tennessee,"  8,886",158.6
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Tennessee," 11,208",140.2
2006,Chronic lower respiratory diseases (J40-J47),CLRD,Tennessee,"  8,434",148.7
2010,Chronic lower respiratory diseases (J40-J47),CLRD,Tennessee,"  8,968",134.3
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Tennessee," 10,606",139.6
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Tennessee,"  9,265",165.8
2017,Alzheimer's disease (G30),Alzheimer's disease,Tennessee," 10,671",134.5
2005,All Causes,All causes,Tennessee,"  8,603",148.9
1999,All Causes,All causes,Tennessee,"  9,847",163.3
2004,Cerebrovascular diseases (I60-I69),Stroke,Tennessee,"  9,155",152.6
2007,All Causes,All causes,Tennessee,"  9,355",147.8
2008,Alzheimer's disease (G30),Alzheimer's disease,Tennessee,"  9,387",144.6
2014,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Tennessee,"  9,358",134.8
2013,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Tennessee,"  9,234",140.5
1999,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Tennessee,"  9,194",172.5
2004,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Tennessee,"  9,012",148.7
2005,Chronic lower respiratory diseases (J40-J47),CLRD,Tennessee,"  8,514",157.2
2013,Diabetes mellitus (E10-E14),Diabetes,Tennessee,"  9,775",137.4
2016,All Causes,All causes,Tennessee," 10,295",143.3
2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Tennessee,"  9,091",160.7
1999,Cerebrovascular diseases (I60-I69),Stroke,Tennessee,"  9,786",165.5
2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Tennessee,"  8,594",158.2
2013,All Causes,All causes,Tennessee,"  9,830",136.7
2001,Alzheimer's disease (G30),Alzheimer's disease,Tennessee,"  9,706",160.2
2002,Alzheimer's disease (G30),Alzheimer's disease,Tennessee,"  8,792",167.6
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Tennessee,"  9,864",144.1
2014,Alzheimer's disease (G30),Alzheimer's disease,Tennessee," 10,363",132.5
1999,Chronic lower respiratory diseases (J40-J47),CLRD,Tennessee,"  8,112",173.8
2009,Alzheimer's disease (G30),Alzheimer's disease,Tennessee,"  8,209",144.3
2008,Cerebrovascular diseases (I60-I69),Stroke,Tennessee,"  9,119",148.4
2001,All Causes,All causes,Tennessee,"  9,459",162.2
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Tennessee,"  9,512",138.3
